sentence_id,sentence,cleaned_sentence,tokens
622,Frodo had a very trying time that afternoon.,frodo had a very trying time that afternoon,frodo trying time afternoon
623,"A false rumour that the whole household was being distributed free spread like wildfire; and before long the place was packed with people who had no business there, but could not be kept out.",a false rumour that the whole household was being distributed free spread like wildfire and before long the place was packed with people who had no business there but could not be kept out,false rumour whole household distributed free spread like wildfire long place packed people business could kept
624,"Labels got torn off and mixed, and quarrels broke out.",labels got torn off and mixed and quarrels broke out,labels got torn mixed quarrels broke
625,"Some people tried to do swaps and deals in the hall; and others tried to make _off_ with minor items not addressed to them, or with anything that seemed unwanted or unwatched.",some people tried to do swaps and deals in the hall and others tried to make off with minor items not addressed to them or with anything that seemed unwanted or unwatched,people tried swaps deals hall others tried make minor items addressed anything seemed unwanted unwatched
626,The road to the gate was blocked with barrows and handcarts.,the road to the gate was blocked with barrows and handcarts,road gate blocked barrows handcarts
627,In the middle of the commotion the Sackville-Bagginses arrived.,in the middle of the commotion the sackvillebagginses arrived,middle commotion sackvillebagginses arrived
628,Frodo had retired for a while and left his friend Merry Brandybuck to keep an eye on things.,frodo had retired for a while and left his friend merry brandybuck to keep an eye on things,frodo retired left friend merry brandybuck keep eye things
629,"When Otho loudly demanded to see Frodo, Merry bowed politely.",when otho loudly demanded to see frodo merry bowed politely,otho loudly demanded see frodo merry bowed politely
630,"'He is indisposed,' he said.",he is indisposed he said,indisposed said
631,'He is resting.',he is resting,resting
632,"'Hiding, you mean,' said Lobelia.",hiding you mean said lobelia,hiding mean said lobelia
633,'Anyway we want to see him and we mean to see him.,anyway we want to see him and we mean to see him,anyway want see mean see
634,Just go and tell him so!',just go and tell him so,go tell
635,"Merry left them a long while in the hall, and they had time to discover their parting gift of spoons.",merry left them a long while in the hall and they had time to discover their parting gift of spoons,merry left long hall time discover parting gift spoons
636,It did not improve their tempers.,it did not improve their tempers,improve tempers
637,Eventually they were shown into the study.,eventually they were shown into the study,eventually shown study
638,Frodo was sitting at a table with a lot of papers in front of him.,frodo was sitting at a table with a lot of papers in front of him,frodo sitting table lot papers front
639,"He looked indisposed  to see Sackville-Bagginses at any rate; and he stood up, fidgeting with something in his pocket.",he looked indisposed to see sackvillebagginses at any rate and he stood up fidgeting with something in his pocket,looked indisposed see sackvillebagginses rate stood fidgeting something pocket
640,But he spoke quite politely.,but he spoke quite politely,spoke quite politely
641,The Sackville-Bagginses were rather offensive.,the sackvillebagginses were rather offensive,sackvillebagginses rather offensive
642,They began by offering him bad bargain-prices (as between friends) for various valuable and unlabelled things.,they began by offering him bad bargainprices as between friends for various valuable and unlabelled things,began offering bad bargainprices friends various valuable unlabelled things
643,"When Frodo replied that only the things specially directed by Bilbo were being given away, they said the whole affair was very fishy.",when frodo replied that only the things specially directed by bilbo were being given away they said the whole affair was very fishy,frodo replied things specially directed bilbo given away said whole affair fishy
644,"'Only one thing is clear to me,' said Otho, 'and that is that you are doing exceedingly well out of it.",only one thing is clear to me said otho and that is that you are doing exceedingly well out of it,one thing clear said otho exceedingly well
645,I insist on seeing the will.',i insist on seeing the will,insist seeing
646,"Otho would have been Bilbo's heir, but for the adoption of Frodo.",otho would have been bilbos heir but for the adoption of frodo,otho would bilbos heir adoption frodo
647,He read the will carefully and snorted.,he read the will carefully and snorted,read carefully snorted
648,"It was, unfortunately, very clear and correct (according to the legal customs of hobbits, which demand among other things seven signatures of witnesses in red ink).",it was unfortunately very clear and correct according to the legal customs of hobbits which demand among other things seven signatures of witnesses in red ink,unfortunately clear correct according legal customs hobbits demand among things seven signatures witnesses red ink
649,'Foiled again!',foiled again,foiled
650,he said to his wife.,he said to his wife,said wife
651,'And after waiting _sixty_ years.,and after waiting sixty years,waiting sixty years
652,Spoons?,spoons,spoons
653,Fiddlesticks!',fiddlesticks,fiddlesticks
654,He snapped his fingers under Frodo's nose and slumped off.,he snapped his fingers under frodos nose and slumped off,snapped fingers frodos nose slumped
655,But Lobelia was not so easily got rid of.,but lobelia was not so easily got rid of,lobelia easily got rid
656,"A little later Frodo came out of the study to see how things were going on and found her still about the place, investigating nooks and comers and tapping the floors.",a little later frodo came out of the study to see how things were going on and found her still about the place investigating nooks and comers and tapping the floors,little later frodo came study see things going found still place investigating nooks comers tapping floors
657,"He escorted her firmly off the premises, after he had relieved her of several small (but rather valuable) articles that had somehow fallen inside her umbrella.",he escorted her firmly off the premises after he had relieved her of several small but rather valuable articles that had somehow fallen inside her umbrella,escorted firmly premises relieved several small rather valuable articles somehow fallen inside umbrella
658,"Her face looked as if she was in the throes of thinking out a really crushing parting remark; but all she found to say, turning round on the step, was:
     'You'll live to regret it, young fellow!",her face looked as if she was in the throes of thinking out a really crushing parting remark but all she found to say turning round on the step was youll live to regret it young fellow,face looked throes thinking really crushing parting remark found say turning round step youll live regret young fellow
659,Why didn't you go too?,why didnt you go too,didnt go
660,You don't belong here; you're no Baggins  you  you're a Brandybuck!',you dont belong here youre no baggins you youre a brandybuck,dont belong youre baggins youre brandybuck
661,"'Did you hear that, Merry?",did you hear that merry,hear merry
662,"That was an insult, if you like,' said Frodo as he shut the door on her.",that was an insult if you like said frodo as he shut the door on her,insult like said frodo shut door
663,"'It was a compliment,' said Merry Brandybuck, 'and so, of course, not true.'",it was a compliment said merry brandybuck and so of course not true,compliment said merry brandybuck course true
664,"Then they went round the hole, and evicted three young hobbits (two Boffins and a Bolger) who were knocking holes in the walls of one of the cellars.",then they went round the hole and evicted three young hobbits two boffins and a bolger who were knocking holes in the walls of one of the cellars,went round hole evicted three young hobbits two boffins bolger knocking holes walls one cellars
665,"Frodo also had a tussle with young Sancho Proudfoot (old Odo Proudfoot's grandson), who had begun an excavation in the larger pantry, where he thought there was an echo.",frodo also had a tussle with young sancho proudfoot old odo proudfoots grandson who had begun an excavation in the larger pantry where he thought there was an echo,frodo also tussle young sancho proudfoot old odo proudfoots grandson begun excavation larger pantry thought echo
666,"The legend of Bilbo's gold excited both curiosity and hope; for legendary gold (mysteriously obtained, if not positively ill-gotten), is, as every one knows, any one's for the finding  unless the search is interrupted.",the legend of bilbos gold excited both curiosity and hope for legendary gold mysteriously obtained if not positively illgotten is as every one knows any ones for the finding unless the search is interrupted,legend bilbos gold excited curiosity hope legendary gold mysteriously obtained positively illgotten every one knows ones finding unless search interrupted
667,"When he had overcome Sancho and pushed him out, Frodo collapsed on a chair in the hall.",when he had overcome sancho and pushed him out frodo collapsed on a chair in the hall,overcome sancho pushed frodo collapsed chair hall
668,"It's time to close the shop, Merry,' he said.",its time to close the shop merry he said,time close shop merry said
669,"'Lock the door, and don't open it to anyone today, not even if they bring a battering ram.'",lock the door and dont open it to anyone today not even if they bring a battering ram,lock door dont open anyone today even bring battering ram
670,Then he went to revive himself with a belated cup of tea.,then he went to revive himself with a belated cup of tea,went revive belated cup tea
671,"He had hardly sat down, when there came a soft knock at the front-door.",he had hardly sat down when there came a soft knock at the frontdoor,hardly sat came soft knock frontdoor
672,"'Lobelia again most likely,' he thought.",lobelia again most likely he thought,lobelia likely thought
673,"'She must have thought of something really nasty, and have come back again to say it.",she must have thought of something really nasty and have come back again to say it,must thought something really nasty come back say
674,It can wait.',it can wait,wait
675,He went on with his tea.,he went on with his tea,went tea
676,"The knock was repeated, much louder, but he took no notice.",the knock was repeated much louder but he took no notice,knock repeated much louder took notice
677,Suddenly the wizard's head appeared at the window.,suddenly the wizards head appeared at the window,suddenly wizards head appeared window
678,"'If you don't let me in, Frodo, I shall blow your door right down your hole and out through the hill,' he said.",if you dont let me in frodo i shall blow your door right down your hole and out through the hill he said,dont let frodo shall blow door right hole hill said
679,'My dear Gandalf!,my dear gandalf,dear gandalf
680,Half a minute!',half a minute,half minute
681,"cried Frodo, running out of the room to the door.",cried frodo running out of the room to the door,cried frodo running room door
682,'Come in!,come in,come
683,Come in!,come in,come
684,I thought it was Lobelia.',i thought it was lobelia,thought lobelia
685,'Then I forgive you.,then i forgive you,forgive
686,"But I saw her some time ago, driving a pony-trap towards Bywater with a face that would have curdled new milk.'",but i saw her some time ago driving a ponytrap towards bywater with a face that would have curdled new milk,saw time ago driving ponytrap towards bywater face would curdled new milk
687,'She had already nearly curdled me.,she had already nearly curdled me,already nearly curdled
688,"Honestly, I nearly tried on Bilbo's ring.",honestly i nearly tried on bilbos ring,honestly nearly tried bilbos ring
689,I longed to disappear.',i longed to disappear,longed disappear
690,'Don't do that!',dont do that,dont
691,"said Gandalf, sitting down.",said gandalf sitting down,said gandalf sitting
692,"'Do be careful of that ring, Frodo!",do be careful of that ring frodo,careful ring frodo
693,"In fact, it is partly about that that I have come to say a last word.'",in fact it is partly about that that i have come to say a last word,fact partly come say last word
694,"'Well, what about it?'",well what about it,well
695,'What do you know already?',what do you know already,know already
696,'Only what Bilbo told me.,only what bilbo told me,bilbo told
697,"I have heard his story: how he found it, and how he used it: on his journey, I mean.'",i have heard his story how he found it and how he used it on his journey i mean,heard story found used journey mean
698,"'Which story, I wonder,' said Gandalf.",which story i wonder said gandalf,story wonder said gandalf
699,"'Oh, not what he told the dwarves and put in his book,' said Frodo.",oh not what he told the dwarves and put in his book said frodo,oh told dwarves put book said frodo
700,'He told me the true story soon after I came to live here.,he told me the true story soon after i came to live here,told true story soon came live
701,"He said you had pestered him till he told you, so I had better know too.",he said you had pestered him till he told you so i had better know too,said pestered till told better know
702,"""No secrets between us, Frodo,"" he said; ""but they are not to go any further.",no secrets between us frodo he said but they are not to go any further,secrets us frodo said go
703,"It's mine anyway.""'",its mine anyway,mine anyway
704,"'That's interesting,' said Gandalf.",thats interesting said gandalf,thats interesting said gandalf
705,"'Well, what did you think of it all?'",well what did you think of it all,well think
706,"'If you mean, inventing all that about a ""present"", well, I thought the true story much more likely, and I couldn't see the point of altering it at all.",if you mean inventing all that about a present well i thought the true story much more likely and i couldnt see the point of altering it at all,mean inventing present well thought true story much likely couldnt see point altering
707,"It was very unlike Bilbo to do so, anyway; and I thought it rather odd.'",it was very unlike bilbo to do so anyway and i thought it rather odd,unlike bilbo anyway thought rather odd
708,'So did I.,so did i,
709,But odd things may happen to people that have such treasures  if they use them.,but odd things may happen to people that have such treasures if they use them,odd things may happen people treasures use
710,Let it be a warning to you to be very careful with it.,let it be a warning to you to be very careful with it,let warning careful
711,It may have other powers than just making you vanish when you wish to.',it may have other powers than just making you vanish when you wish to,may powers making vanish wish
712,"'I don't understand,' said Frodo.",i dont understand said frodo,dont understand said frodo
713,"'Neither do I,' answered the wizard.",neither do i answered the wizard,neither answered wizard
714,"'I have merely begun to wonder about the ring, especially since last night.",i have merely begun to wonder about the ring especially since last night,merely begun wonder ring especially since last night
715,No need to worry.,no need to worry,need worry
716,"But if you take my advice you will use it very seldom, or not at all.",but if you take my advice you will use it very seldom or not at all,take advice use seldom
717,At least I beg you not to use it in any way that will cause talk or rouse suspicion.,at least i beg you not to use it in any way that will cause talk or rouse suspicion,least beg use way cause talk rouse suspicion
718,"I say again: keep it safe, and keep it secret!'",i say again keep it safe and keep it secret,say keep safe keep secret
719,'You are very mysterious!,you are very mysterious,mysterious
720,What are you afraid of?',what are you afraid of,afraid
721,"'I am not certain, so I will say no more.",i am not certain so i will say no more,certain say
722,I may be able to tell you something when I come back.,i may be able to tell you something when i come back,may able tell something come back
723,I am going off at once: so this is good-bye for the present.',i am going off at once so this is goodbye for the present,going goodbye present
724,He got up.,he got up,got
725,'At once!',at once,
726,cried Frodo.,cried frodo,cried frodo
727,"'Why, I thought you were staying on for at least a week.",why i thought you were staying on for at least a week,thought staying least week
728,I was looking forward to your help.',i was looking forward to your help,looking forward help
729,'I did mean to  but I have had to change my mind.,i did mean to but i have had to change my mind,mean change mind
730,"I may be away for a good while; but I'll come and see you again, as soon as I can.",i may be away for a good while but ill come and see you again as soon as i can,may away good ill come see soon
731,Expect me when you see me!,expect me when you see me,expect see
732,I shall slip in quietly.,i shall slip in quietly,shall slip quietly
733,I shan't often be visiting the Shire openly again.,i shant often be visiting the shire openly again,shant often visiting shire openly
734,I find that I have become rather unpopular.,i find that i have become rather unpopular,find become rather unpopular
735,They say I am a nuisance and a disturber of the peace.,they say i am a nuisance and a disturber of the peace,say nuisance disturber peace
736,"Some people are actually accusing me of spiriting Bilbo away, or worse.",some people are actually accusing me of spiriting bilbo away or worse,people actually accusing spiriting bilbo away worse
737,"If you want to know, there is supposed to be a plot between you and me to get hold of his wealth.'",if you want to know there is supposed to be a plot between you and me to get hold of his wealth,want know supposed plot get hold wealth
738,'Some people!',some people,people
739,exclaimed Frodo.,exclaimed frodo,exclaimed frodo
740,'You mean Otho and Lobelia.,you mean otho and lobelia,mean otho lobelia
741,How abominable!,how abominable,abominable
742,"I would give them Bag End and everything else, if I could get Bilbo back and go off tramping in the country with him.",i would give them bag end and everything else if i could get bilbo back and go off tramping in the country with him,would give bag end everything else could get bilbo back go tramping country
743,I love the Shire.,i love the shire,love shire
744,"But I begin to wish, somehow, that I had gone too.",but i begin to wish somehow that i had gone too,begin wish somehow gone
745,I wonder if I shall ever see him again.',i wonder if i shall ever see him again,wonder shall ever see
746,"'So do I,' said Gandalf.",so do i said gandalf,said gandalf
747,'And I wonder many other things.,and i wonder many other things,wonder many things
748,Good-bye now!,goodbye now,goodbye
749,Take care of yourself!,take care of yourself,take care
750,"Look out for me, especially at unlikely times!",look out for me especially at unlikely times,look especially unlikely times
751,Good-bye!',goodbye,goodbye
752,Frodo saw him to the door.,frodo saw him to the door,frodo saw door
753,"He gave a final wave of his hand, and walked off at a surprising pace; but Frodo thought the old wizard looked unusually bent, almost as if he was carrying a great weight.",he gave a final wave of his hand and walked off at a surprising pace but frodo thought the old wizard looked unusually bent almost as if he was carrying a great weight,gave final wave hand walked surprising pace frodo thought old wizard looked unusually bent almost carrying great weight
754,"The evening was closing in, and his cloaked figure quickly vanished into the twilight.",the evening was closing in and his cloaked figure quickly vanished into the twilight,evening closing cloaked figure quickly vanished twilight
755,Frodo did not see him again for a long time.,frodo did not see him again for a long time,frodo see long time
756,_,,
